frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
47,7,1,45,181,5,0,0,210,0,-2,115,0,7,1,0,253,227,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,45,181,14,254,240,46,0,4,4,0,76,6,0,0,255,0,5,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,27,0,19,0,0,0,0,0,0,185,210,0,0,0,175,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
48,7,1,44,179,5,0,0,210,-1,-2,116,0,7,1,0,66,36,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,44,179,14,254,240,45,0,4,4,0,76,6,0,0,255,0,5,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,28,0,19,0,0,0,0,0,0,185,210,0,0,0,175,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
49,4,1,44,177,5,0,0,210,0,-2,117,0,7,1,0,10,108,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,44,177,14,254,240,45,0,4,4,0,76,6,0,0,255,0,5,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,29,0,19,0,0,0,0,0,0,185,210,0,0,0,191,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
50,17,1,43,175,5,0,0,210,-1,-2,118,0,7,1,0,210,180,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,43,175,14,254,240,45,0,4,4,0,76,6,0,0,255,0,5,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,30,0,19,0,56,250,0,0,0,185,210,0,0,0,159,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
51,14,1,43,173,5,0,0,210,0,-2,119,0,7,1,0,187,221,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,165,208,21,208,100,209,107,209,2,211,152,253,43,173,14,254,240,45,0,4,4,0,76,6,0,0,255,0,5,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,31,0,19,0,55,250,0,0,0,185,210,0,0,0,111,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
52,2,1,42,171,5,0,0,210,-1,-2,120,0,7,1,0,128,102,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,42,171,14,254,240,44,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,32,0,19,0,126,70,0,0,0,185,210,0,0,0,239,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
53,2,1,42,169,5,0,0,210,0,-2,121,0,7,1,0,68,171,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,42,169,14,254,240,44,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,33,0,19,0,60,70,0,0,0,185,210,0,0,0,239,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
54,10,1,41,167,5,0,0,210,-1,-2,122,0,7,1,0,9,253,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,41,167,14,254,240,44,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,34,0,19,0,254,70,0,0,0,185,210,0,0,0,239,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
55,16,1,41,165,5,0,0,210,0,-2,123,0,7,1,0,222,7,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,41,165,14,254,240,44,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,35,0,19,0,124,70,0,0,0,185,210,0,0,0,95,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
56,15,1,40,163,5,0,0,210,-1,-2,124,0,7,1,0,94,8,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,40,163,14,254,240,43,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,36,0,19,0,60,74,0,0,0,185,210,0,0,0,175,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
57,3,1,40,161,5,0,0,210,0,-2,125,0,7,1,0,222,24,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,40,161,14,254,240,43,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,37,0,19,0,255,70,0,0,0,185,210,0,0,0,127,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
58,9,1,39,159,5,0,0,210,-1,-2,126,0,7,1,0,94,41,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,39,159,14,254,240,43,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,38,0,19,0,56,70,0,0,0,185,210,0,0,0,159,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
59,17,1,39,157,5,0,0,210,0,-2,127,0,7,1,0,222,123,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,165,208,21,208,101,209,108,209,1,211,93,253,39,157,14,254,240,43,0,4,4,0,76,6,0,0,255,0,5,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,39,0,19,0,56,250,0,0,0,185,210,0,0,0,159,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
60,9,1,38,155,5,0,0,210,-1,-2,128,0,7,1,0,94,140,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,38,155,14,254,240,42,0,4,4,0,76,6,0,0,255,0,5,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,36,0,0,255,2,40,0,19,0,0,2,0,0,0,185,210,0,0,0,159,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
61,3,1,38,153,5,0,0,210,0,-2,129,0,7,1,0,223,148,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,38,153,14,254,240,42,0,4,4,0,76,6,0,0,255,0,5,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,35,0,0,255,2,41,0,19,0,0,26,0,0,0,185,210,0,0,0,127,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
62,17,1,37,151,5,0,0,210,-1,-2,130,0,7,1,0,92,189,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,37,151,14,254,240,42,0,4,4,0,76,6,0,0,255,0,5,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,34,0,0,255,2,42,0,19,0,0,60,0,0,0,185,210,0,0,0,159,64,255,255,0,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
63,10,1,37,148,4,0,0,210,0,-3,131,0,6,1,0,33,199,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,0,12,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,33,0,0,255,2,0,0,19,0,0,112,0,0,0,185,210,0,2,0,239,64,255,255,0,86,90,0,0,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,116,182
64,17,1,37,148,4,0,0,210,0,0,132,0,6,1,0,39,73,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,11,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,32,0,0,255,2,0,0,19,12,0,60,0,0,0,185,210,0,2,0,159,64,255,255,0,87,91,0,0,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
65,6,1,37,148,4,0,0,210,0,0,133,0,6,1,0,54,219,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,11,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,31,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,111,64,255,255,0,88,92,0,1,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
66,17,1,37,148,4,0,0,210,0,0,134,0,6,1,0,6,109,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,11,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,30,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,159,64,255,255,0,88,92,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
67,9,1,37,148,4,0,0,210,0,0,135,0,6,1,0,201,183,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,11,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,29,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,159,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
68,14,1,37,148,4,0,0,210,0,0,136,0,6,1,0,159,216,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,10,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,28,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,111,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
69,2,1,37,148,4,0,0,210,0,0,137,0,6,1,0,157,105,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,10,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,27,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,239,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
70,12,1,37,148,4,0,0,210,0,0,138,0,6,1,0,96,186,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,10,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,26,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,191,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
71,10,1,37,148,4,0,0,210,0,0,139,0,6,1,0,228,206,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,10,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,25,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,239,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
72,7,1,37,148,4,0,0,210,0,0,140,0,6,1,0,104,83,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,9,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,24,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,175,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
73,9,1,37,148,4,0,0,210,0,0,141,0,6,1,0,251,245,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,9,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,23,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,159,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
74,5,1,37,148,4,0,0,210,0,0,142,0,6,1,0,65,30,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,9,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,22,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,223,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
75,6,1,37,148,4,0,0,210,0,0,143,0,6,1,0,4,34,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,3,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,9,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,21,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,111,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
76,5,1,37,148,4,0,0,210,0,0,144,0,6,1,0,207,102,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,8,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,20,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,223,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
77,1,1,37,148,4,0,0,210,0,0,145,0,6,1,0,174,171,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,8,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,19,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,255,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
78,8,1,37,148,4,0,0,210,0,0,146,0,6,1,0,142,252,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,8,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,18,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,95,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
79,15,1,37,148,4,0,0,210,0,0,147,0,6,1,0,110,5,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,8,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,17,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,175,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
80,2,1,37,148,4,0,0,210,0,0,148,0,6,1,0,241,15,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,7,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,16,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,239,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
81,2,1,37,148,4,0,0,210,0,0,149,0,6,1,0,84,16,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,7,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,15,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,239,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
82,4,1,37,148,4,0,0,210,0,0,150,0,6,1,0,63,48,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,7,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,14,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,191,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
83,4,1,37,148,4,0,0,210,0,0,151,0,6,1,0,126,80,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,7,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,13,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,191,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
84,1,1,37,148,4,0,0,210,0,0,152,0,6,1,0,193,240,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,6,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,12,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,255,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
85,2,1,37,148,4,0,0,210,0,0,153,0,6,1,0,135,17,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,6,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,11,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,239,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
86,17,1,37,148,4,0,0,210,0,0,154,0,6,1,0,86,50,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,6,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,10,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,159,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
87,12,1,37,148,4,0,0,210,0,0,155,0,6,1,0,57,86,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,6,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,9,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,191,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
88,16,1,37,148,4,0,0,210,0,0,156,0,6,1,0,12,250,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,5,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,8,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,95,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
89,8,1,37,148,4,0,0,210,0,0,157,0,6,1,0,208,14,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,5,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,7,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,95,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
90,16,1,37,148,4,0,0,210,0,0,158,0,6,1,0,179,19,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,5,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,6,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,95,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
91,7,1,37,148,4,0,0,210,0,0,159,0,6,1,0,154,52,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,37,148,14,254,240,42,0,4,4,0,76,22,6,5,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,5,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,175,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
92,6,1,37,148,4,0,0,210,0,0,160,0,6,1,0,109,93,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,4,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,4,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,111,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
93,13,1,37,148,4,0,0,210,0,0,161,0,6,1,0,240,231,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,4,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,3,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,223,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
94,8,1,37,148,4,0,0,210,0,0,162,0,6,1,0,84,40,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,37,148,14,254,240,42,0,4,4,0,76,22,6,4,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,2,0,0,255,2,0,0,13,12,0,255,0,0,0,185,210,0,2,0,95,64,255,255,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
